Path,SteerAngle,Throttle,Brake,Speed,X_Position,Y_Position,Pitch,Yaw,Roll
/Users/rustameynaliyev/Desktop/Developer/robotics/Roverism/IMG/robocam_2017_07_02_21_24_54_894.jpg,0,1,0,2.855959,101.5995,90.85115,1.306614,82.01672,0.0007811525
/Users/rustameynaliyev/Desktop/Developer/robotics/Roverism/IMG/robocam_2017_07_02_21_24_54_939.jpg,0,1,0,2.883176,101.623,91.02469,1.330679,82.03571,0.000868849
/Users/rustameynaliyev/Desktop/Developer/robotics/Roverism/IMG/robocam_2017_07_02_21_24_55_023.jpg,0,1,0,2.923965,101.655,91.26006,1.376181,82.06155,0.001445489
/Users/rustameynaliyev/Desktop/Developer/robotics/Roverism/IMG/robocam_2017_07_02_21_24_55_072.jpg,0,1,0,2.992122,101.6711,91.37898,1.374304,82.07446,0.001449357
/Users/rustameynaliyev/Desktop/Developer/robotics/Roverism/IMG/robocam_2017_07_02_21_24_55_121.jpg,0,1,0,3.034616,101.6954,91.55944,1.368781,82.09224,0.001033027
/Users/rustameynaliyev/Desktop/Developer/robotics/Roverism/IMG/robocam_2017_07_02_21_24_55_172.jpg,0,1,0,3.075963,101.7118,91.68121,1.371675,82.10322,0.00103118
/Users/rustameynaliyev/Desktop/Developer/robotics/Roverism/IMG/robocam_2017_07_02_21_24_55_222.jpg,0,1,0,3.102621,101.7366,91.8659,1.376224,82.12051,0.001505704
/Users/rustameynaliyev/Desktop/Developer/robotics/Roverism/IMG/robocam_2017_07_02_21_24_55_272.jpg,0,1,0,3.129972,101.7533,91.99033,1.376503,82.12986,0.001518387
/Users/rustameynaliyev/Desktop/Developer/robotics/Roverism/IMG/robocam_2017_07_02_21_24_55_321.jpg,0,1,0,3.171311,101.7786,92.17908,1.380617,82.14367,0.001425556
/Users/rustameynaliyev/Desktop/Developer/robotics/Roverism/IMG/robocam_2017_07_02_21_24_55_371.jpg,0,1,0,3.211345,101.7956,92.30622,1.382021,82.15382,0.001532089
/Users/rustameynaliyev/Desktop/Developer/robotics/Roverism/IMG/robocam_2017_07_02_21_24_55_422.jpg,0,1,0,3.238885,101.8213,92.49902,1.386933,82.16818,0.001440545
/Users/rustameynaliyev/Desktop/Developer/robotics/Roverism/IMG/robocam_2017_07_02_21_24_55_471.jpg,-2.292076,1,0,3.25594,101.8437,92.62307,1.117111,82.1486,359.673
/Users/rustameynaliyev/Desktop/Developer/robotics/Roverism/IMG/robocam_2017_07_02_21_24_55_522.jpg,-4.503287,1,0,3.254193,101.8851,92.79949,0.2409815,82.14627,358.6992
/Users/rustameynaliyev/Desktop/Developer/robotics/Roverism/IMG/robocam_2017_07_02_21_24_55_571.jpg,-6.781773,1,0,3.241609,101.9161,92.9119,359.4222,82.26165,357.8351
/Users/rustameynaliyev/Desktop/Developer/robotics/Roverism/IMG/robocam_2017_07_02_21_24_55_622.jpg,-9.043921,1,0,3.230398,101.9653,93.07566,357.967,82.64053,356.3627
/Users/rustameynaliyev/Desktop/Developer/robotics/Roverism/IMG/robocam_2017_07_02_21_24_55_672.jpg,-11.30031,1,0,3.251458,101.9939,93.18473,356.9489,82.40974,355.4103
/Users/rustameynaliyev/Desktop/Developer/robotics/Roverism/IMG/robocam_2017_07_02_21_24_55_739.jpg,-13.51814,1,0,3.208451,102.0393,93.41187,355.5995,80.91801,354.241
/Users/rustameynaliyev/Desktop/Developer/robotics/Roverism/IMG/robocam_2017_07_02_21_24_55_789.jpg,-15,1,0,3.214497,102.0617,93.53055,355.3135,79.88074,353.9282
/Users/rustameynaliyev/Desktop/Developer/robotics/Roverism/IMG/robocam_2017_07_02_21_24_55_839.jpg,-15,1,0,3.192974,102.097,93.71249,355.1161,78.49794,353.6043
/Users/rustameynaliyev/Desktop/Developer/robotics/Roverism/IMG/robocam_2017_07_02_21_24_55_888.jpg,-15,1,0,3.226897,102.1299,93.83789,355.338,77.25127,353.2856
/Users/rustameynaliyev/Desktop/Developer/robotics/Roverism/IMG/robocam_2017_07_02_21_24_55_939.jpg,-15,1,0,3.179927,102.1928,94.02591,355.9937,75.18758,352.5122
/Users/rustameynaliyev/Desktop/Developer/robotics/Roverism/IMG/robocam_2017_07_02_21_24_55_989.jpg,-15,1,0,3.179286,102.239,94.15114,356.548,73.53996,351.9124
/Users/rustameynaliyev/Desktop/Developer/robotics/Roverism/IMG/robocam_2017_07_02_21_24_56_039.jpg,-15,1,0,3.186276,102.3189,94.33529,357.4603,70.70674,350.7684
/Users/rustameynaliyev/Desktop/Developer/robotics/Roverism/IMG/robocam_2017_07_02_21_24_56_089.jpg,-15,1,0,3.200052,102.3744,94.46027,358.2987,68.72774,350.1918
/Users/rustameynaliyev/Desktop/Developer/robotics/Roverism/IMG/robocam_2017_07_02_21_24_56_138.jpg,-15,1,0,3.228498,102.4653,94.64967,359.7037,66.0387,349.4536
